Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210511-133133,5.688103e+01,5.763883e+01
SUBJ-ID-154,MML-Aversive-AM-210511-133133,5.781385e+01,5.834461e+01
SUBJ-ID-154,MML-Aversive-AM-210511-133133,6.663012e+01,1.006882e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.007292e+02,1.007355e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.007487e+02,1.007671e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.022497e+02,1.023582e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.023721e+02,1.083066e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.099594e+02,1.099716e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.099754e+02,1.128357e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.142342e+02,1.187229e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.214802e+02,1.253978e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.255830e+02,1.255994e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.270915e+02,1.312080e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.326180e+02,1.393906e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.393924e+02,1.393993e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.405335e+02,1.412337e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.500679e+02,1.546577e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.547385e+02,1.547549e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.632143e+02,1.665369e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.677846e+02,1.689008e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.782440e+02,1.806181e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.817918e+02,1.835585e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.851630e+02,1.851738e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.851787e+02,1.852240e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.852696e+02,1.854224e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.870284e+02,1.894032e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.895894e+02,1.896033e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.896359e+02,1.899852e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.916994e+02,1.940912e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.964997e+02,1.965120e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,1.967722e+02,1.984499e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.009365e+02,2.031377e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.047892e+02,2.070077e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.095518e+02,2.096606e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.097361e+02,2.098255e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.099902e+02,2.117811e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.127827e+02,2.158886e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.184349e+02,2.195156e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.292773e+02,2.309016e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.331113e+02,2.358716e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.376738e+02,2.418124e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.420264e+02,2.428810e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.437362e+02,2.437507e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.437589e+02,2.466592e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.468092e+02,2.468240e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.468598e+02,2.470433e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.488152e+02,2.496873e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.514576e+02,2.555033e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.573040e+02,2.600421e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.617863e+02,2.641598e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.663938e+02,2.701378e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.725337e+02,2.760706e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.767850e+02,2.818032e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.818305e+02,2.818335e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.820755e+02,2.820863e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.820902e+02,2.821058e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.821882e+02,2.822027e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.822815e+02,2.853349e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.853561e+02,2.853601e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.868888e+02,2.913880e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.914169e+02,2.914273e+02
SUBJ-ID-154,MML-Aversive-AM-210511-133133,2.917609e+02,2.917814e+02
