Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210514-145555,5.149641e+01,8.500529e+01
SUBJ-ID-154,MML-Aversive-AM-210514-145555,8.679447e+01,9.333123e+01
SUBJ-ID-154,MML-Aversive-AM-210514-145555,9.373506e+01,9.406278e+01
SUBJ-ID-154,MML-Aversive-AM-210514-145555,9.447746e+01,1.010049e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.017208e+02,1.017430e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.018921e+02,1.019106e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.019440e+02,1.092276e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.105178e+02,1.165528e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.176492e+02,1.223241e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.223967e+02,1.224289e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.253917e+02,1.287998e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.308890e+02,1.358415e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.368058e+02,1.395635e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.404575e+02,1.441513e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.450851e+02,1.450973e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.451032e+02,1.457034e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.576616e+02,1.644699e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.653143e+02,1.709549e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.717686e+02,1.754520e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.760660e+02,1.830271e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.832780e+02,1.832977e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.835109e+02,1.897812e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.905956e+02,1.906010e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.907849e+02,1.972793e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,1.978705e+02,2.029935e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,2.039200e+02,2.039338e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,2.039406e+02,2.134786e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,2.140046e+02,2.185753e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,2.196035e+02,2.240129e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,2.246175e+02,2.246249e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,2.247968e+02,2.305716e+02
SUBJ-ID-154,MML-Aversive-AM-210514-145555,2.306121e+02,2.306152e+02
