Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210501-112033,5.524177e+01,5.526659e+01
SUBJ-ID-154,MML-Aversive-AM-210501-112033,5.533436e+01,7.671939e+01
SUBJ-ID-154,MML-Aversive-AM-210501-112033,7.675701e+01,7.677499e+01
SUBJ-ID-154,MML-Aversive-AM-210501-112033,7.684590e+01,8.046318e+01
SUBJ-ID-154,MML-Aversive-AM-210501-112033,8.167678e+01,8.168221e+01
SUBJ-ID-154,MML-Aversive-AM-210501-112033,8.190022e+01,1.028886e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.044758e+02,1.115790e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.118571e+02,1.118778e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.120963e+02,1.188895e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.199662e+02,1.271619e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.279505e+02,1.279776e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.279858e+02,1.340075e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.341827e+02,1.341982e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.344076e+02,1.403665e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.406371e+02,1.406606e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.409213e+02,1.474901e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.477933e+02,1.480485e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.481262e+02,1.484358e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.669928e+02,1.670177e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.673808e+02,1.717905e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.724499e+02,1.776464e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.783009e+02,1.884130e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.887317e+02,1.890712e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.899991e+02,1.962886e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,1.972409e+02,2.025846e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.049723e+02,2.160722e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.168468e+02,2.219828e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.222700e+02,2.223210e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.226503e+02,2.282144e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.283300e+02,2.284058e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.284624e+02,2.284981e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.286828e+02,2.341923e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.344888e+02,2.440895e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.443740e+02,2.501335e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.505732e+02,2.510448e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.511581e+02,2.514165e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.514877e+02,2.515051e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.517089e+02,2.554759e+02
SUBJ-ID-154,MML-Aversive-AM-210501-112033,2.555159e+02,2.555223e+02
