Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210519-104756,4.513212e+01,7.790438e+01
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.897633e+01,8.331414e+01
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.361533e+01,8.366393e+01
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.425918e+01,8.583664e+01
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.700828e+01,9.401043e+01
SUBJ-ID-154,MML-Aversive-AM-210519-104756,9.504733e+01,1.014643e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.015848e+02,1.017816e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.023208e+02,1.079868e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.080279e+02,1.081486e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.081537e+02,1.081742e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.095186e+02,1.129014e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.243261e+02,1.274305e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.277069e+02,1.278371e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.278996e+02,1.283190e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.283389e+02,1.283478e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.283595e+02,1.283741e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.285915e+02,1.301133e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.313256e+02,1.424042e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.424106e+02,1.424147e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.433282e+02,1.433464e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.433468e+02,1.476229e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.486507e+02,1.486624e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.486708e+02,1.529549e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.530608e+02,1.531701e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.538731e+02,1.719470e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.729803e+02,1.775436e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.798136e+02,1.827700e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.829942e+02,1.841946e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.842344e+02,1.842452e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.845174e+02,1.845439e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.850409e+02,1.851478e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.851723e+02,1.887455e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.922543e+02,1.943256e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,1.958135e+02,2.056389e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.072881e+02,2.105774e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.107120e+02,2.108243e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.108296e+02,2.108559e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.177470e+02,2.196603e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.205576e+02,2.259610e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.338757e+02,2.338876e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.338920e+02,2.339276e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.339423e+02,2.519984e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.533586e+02,2.554688e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.564712e+02,2.588597e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.588752e+02,2.588899e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.592287e+02,2.592793e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.593469e+02,2.593787e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.595300e+02,2.596261e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.596585e+02,2.602573e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.800054e+02,2.834671e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.896519e+02,2.896675e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.896719e+02,2.906930e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,2.921837e+02,2.932228e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,4.877435e+02,4.901751e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,4.916770e+02,4.936653e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,4.946016e+02,4.977074e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,4.991339e+02,5.020494e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.081215e+02,5.100293e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.101535e+02,5.101673e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.101766e+02,5.101822e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.108024e+02,5.108067e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.111114e+02,5.111322e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.111625e+02,5.153722e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.208028e+02,5.222586e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.222797e+02,5.222915e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.274904e+02,5.275015e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.275120e+02,5.299126e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,5.431631e+02,5.451244e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,6.269915e+02,6.282875e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,6.283996e+02,6.284133e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,6.626435e+02,6.645421e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.007485e+02,7.024808e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.031979e+02,7.032221e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.033306e+02,7.056413e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.058693e+02,7.058896e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.059956e+02,7.060353e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.061376e+02,7.061458e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.063138e+02,7.063344e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.063496e+02,7.063652e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.063918e+02,7.072926e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.239065e+02,7.280066e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,7.280996e+02,7.298386e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.036084e+02,8.052276e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.063618e+02,8.075534e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.077377e+02,8.084324e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.086276e+02,8.100665e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.112189e+02,8.130148e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.308842e+02,8.308983e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.309133e+02,8.333490e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.722822e+02,8.742472e+02
SUBJ-ID-154,MML-Aversive-AM-210519-104756,8.743335e+02,8.758259e+02
