ITI_dur,RespWinDur,ShockDur,ShockFlag,Reminder,Stim_Duration,TrialType,RespLatency,AMdepth,AMrate,Highpass,Lowpass,dBSPL,sStim,Optostim,AirPuff,ResponseCode,TrialID,ComputerTimestamp_1,ComputerTimestamp_2,ComputerTimestamp_3,ComputerTimestamp_4,ComputerTimestamp_5,ComputerTimestamp_6,PumpRate,Nogo_lim,Nogo_min,Trial_onset,Trial_offset,Subj_id,Session_id,Hit,Miss,CR,FA
100,100,300,1,1,1000,0,50.0466918945312,1,5,100,20000,45,241524,0,0,18,1,2021,5,16,17,35,10.312,0.2,5,3,78.73726464,79.68731136,SUBJ-ID-154,MML-Aversive-AM-210516-173344,0,1,0,0
100,100,300,1,1,1000,0,100.038330078125,1,5,100,20000,45,328392,0,0,17,2,2021,5,16,17,35,17.429,0.2,5,3,85.9256832,86.9257216,SUBJ-ID-154,MML-Aversive-AM-210516-173344,1,0,0,0
100,100,300,1,1,1000,0,50.0466918945312,1,5,100,20000,45,184986,0,0,18,3,2021,5,16,17,35,35.713,0.2,5,3,104.22982656,105.17987328,SUBJ-ID-154,MML-Aversive-AM-210516-173344,0,1,0,0
100,100,300,1,1,1000,0,100.038330078125,1,5,100,20000,45,15212,0,0,17,4,2021,5,16,17,35,51.836,0.2,5,3,120.34369536,121.34373376,SUBJ-ID-154,MML-Aversive-AM-210516-173344,1,0,0,0
100,100,300,1,1,1000,0,100.038330078125,1,5,100,20000,45,252595,0,0,17,5,2021,5,16,17,36,11.283,0.2,5,3,139.7236736,140.723712,SUBJ-ID-154,MML-Aversive-AM-210516-173344,1,0,0,0
100,100,300,1,1,1000,0,100.038330078125,1,5,100,20000,45,343170,0,0,17,6,2021,5,16,17,36,18.703,0.2,5,3,147.1433728,148.1434112,SUBJ-ID-154,MML-Aversive-AM-210516-173344,1,0,0,0
100,100,300,1,1,1000,0,100.038330078125,1,5,100,20000,45,106741,0,0,17,7,2021,5,16,17,36,29.367,0.2,5,3,157.81332992,158.81336832,SUBJ-ID-154,MML-Aversive-AM-210516-173344,1,0,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,183737,0,0,36,8,2021,5,16,17,36,35.674,0.2,5,3,164.20022272,165.15026944,SUBJ-ID-154,MML-Aversive-AM-210516-173344,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,197456,0,0,36,9,2021,5,16,17,36,36.797,0.2,5,3,165.35119872,166.30124544,SUBJ-ID-154,MML-Aversive-AM-210516-173344,0,0,1,0
100,100,300,1,0,1000,1,100.038330078125,0,5,100,20000,45,212240,0,0,40,10,2021,5,16,17,36,38.009,0.2,5,3,166.5045504,167.5045888,SUBJ-ID-154,MML-Aversive-AM-210516-173344,0,0,0,1
100,100,300,1,0,1000,0,100.038330078125,0.5,5,100,20000,45,239965,0,0,17,11,2021,5,16,17,36,40.28,0.2,5,3,168.74862592,169.74866432,SUBJ-ID-154,MML-Aversive-AM-210516-173344,1,0,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,281568,0,0,36,12,2021,5,16,17,36,43.689,0.2,5,3,172.21603328,173.16608,SUBJ-ID-154,MML-Aversive-AM-210516-173344,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,296105,0,0,36,13,2021,5,16,17,36,44.879,0.2,5,3,173.3587968,174.30884352,SUBJ-ID-154,MML-Aversive-AM-210516-173344,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,310640,0,0,36,14,2021,5,16,17,36,46.071,0.2,5,3,174.5673216,175.51736832,SUBJ-ID-154,MML-Aversive-AM-210516-173344,0,0,1,0
100,100,300,1,0,1000,0,100.038330078125,0.349999994039536,5,100,20000,45,325576,0,0,17,15,2021,5,16,17,36,47.293,0.2,5,3,175.75991296,176.75995136,SUBJ-ID-154,MML-Aversive-AM-210516-173344,1,0,0,0
