ITI_dur,RespWinDur,ShockDur,ShockFlag,Reminder,Stim_Duration,TrialType,RespLatency,AMdepth,AMrate,Highpass,Lowpass,dBSPL,sStim,Optostim,AirPuff,ResponseCode,TrialID,ComputerTimestamp_1,ComputerTimestamp_2,ComputerTimestamp_3,ComputerTimestamp_4,ComputerTimestamp_5,ComputerTimestamp_6,PumpRate,Nogo_lim,Nogo_min,Trial_onset,Trial_offset,Subj_id,Session_id,Hit,Miss,CR,FA
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,167431,0,0,36,1,2021,5,1,12,38,28.561,0.2,5,3,102.83534336,103.78539008,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,180738,0,0,36,2,2021,5,1,12,38,29.651,0.2,5,3,103.94044416,104.89049088,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,194610,0,0,36,3,2021,5,1,12,38,30.787,0.2,5,3,105.03634944,105.98639616,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,208911,0,0,36,4,2021,5,1,12,38,31.96,0.2,5,3,106.2009856,107.15103232,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,1,5,100,20000,45,222789,0,0,18,5,2021,5,1,12,38,33.096,0.2,5,3,107.34788608,108.2979328,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,238104,0,0,36,6,2021,5,1,12,38,34.35,0.2,5,3,108.59800576,109.54805248,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,251826,0,0,36,7,2021,5,1,12,38,35.475,0.2,5,3,109.74066688,110.6907136,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,266196,0,0,36,8,2021,5,1,12,38,36.652,0.2,5,3,110.8699136,111.81996032,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,279762,0,0,36,9,2021,5,1,12,38,37.763,0.2,5,3,112.03813376,112.98818048,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,0.709999978542328,5,100,20000,45,293432,0,0,18,10,2021,5,1,12,38,38.883,0.2,5,3,113.15412992,114.10417664,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,308983,0,0,36,11,2021,5,1,12,38,40.157,0.2,5,3,114.4042496,115.35429632,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,322595,0,0,36,12,2021,5,1,12,38,41.272,0.2,5,3,115.54312192,116.49316864,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,336944,0,0,36,13,2021,5,1,12,38,42.448,0.2,5,3,116.6645248,117.61457152,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,0.5,5,100,20000,45,350757,0,0,18,14,2021,5,1,12,38,43.579,0.2,5,3,117.83645184,118.78649856,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,366437,0,0,36,15,2021,5,1,12,38,44.864,0.2,5,3,119.08657152,120.03661824,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,13624,0,0,36,16,2021,5,1,12,38,45.993,0.2,5,3,120.2541568,121.20420352,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,27932,0,0,36,17,2021,5,1,12,38,47.165,0.2,5,3,121.40623872,122.35628544,SUBJ-ID-154,MML-Passive-Post-210501-123638,0,0,1,0
