Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210516-173344,4.014696e+01,7.978992e+01
SUBJ-ID-154,MML-Aversive-AM-210516-173344,8.113967e+01,8.124697e+01
SUBJ-ID-154,MML-Aversive-AM-210516-173344,8.128662e+01,8.640309e+01
SUBJ-ID-154,MML-Aversive-AM-210516-173344,8.762978e+01,9.228720e+01
SUBJ-ID-154,MML-Aversive-AM-210516-173344,9.319027e+01,9.721186e+01
SUBJ-ID-154,MML-Aversive-AM-210516-173344,9.721727e+01,9.722106e+01
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.041298e+02,1.052417e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.101439e+02,1.131020e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.144994e+02,1.172029e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.202437e+02,1.206664e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.248904e+02,1.285114e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.296991e+02,1.325519e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.334614e+02,1.361524e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.396237e+02,1.403086e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.428202e+02,1.474792e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.506399e+02,1.506716e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.507707e+02,1.529235e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.551521e+02,1.580848e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.641002e+02,1.671000e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.686322e+02,1.686435e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.686599e+02,1.691157e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.721160e+02,1.764530e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.764625e+02,1.764688e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.782857e+02,1.845338e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.860266e+02,1.887519e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.896864e+02,1.927380e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.942684e+02,1.979440e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,1.993916e+02,2.042374e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.052337e+02,2.068228e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.084407e+02,2.128512e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.194268e+02,2.244610e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.253556e+02,2.264988e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.274544e+02,2.323734e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.325634e+02,2.327724e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.335458e+02,2.371099e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.371127e+02,2.371195e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.381052e+02,2.403500e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.403523e+02,2.403573e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.415107e+02,2.482283e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.488480e+02,2.520030e+02
SUBJ-ID-154,MML-Aversive-AM-210516-173344,2.521294e+02,2.521428e+02
