Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210507-143901,6.520451e+01,9.743309e+01
SUBJ-ID-154,MML-Aversive-AM-210507-143901,9.857827e+01,1.053030e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.065424e+02,1.137209e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.150659e+02,1.150812e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.150914e+02,1.151074e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.151187e+02,1.216195e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.222840e+02,1.222961e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.223128e+02,1.288428e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.356737e+02,1.402546e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.403330e+02,1.406301e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.434495e+02,1.525457e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.530219e+02,1.593978e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.603591e+02,1.654448e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.665493e+02,1.695659e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.702744e+02,1.714696e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.715280e+02,1.715434e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.793519e+02,1.817731e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.827659e+02,1.862775e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.879333e+02,1.937732e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.945389e+02,1.978368e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,1.988139e+02,2.006598e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,2.022494e+02,2.061890e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,2.115245e+02,2.162187e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,2.305060e+02,2.305815e+02
SUBJ-ID-154,MML-Aversive-AM-210507-143901,2.306025e+02,2.347138e+02
