Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210509-151840,5.459143e+01,9.440293e+01
SUBJ-ID-154,MML-Aversive-AM-210509-151840,9.644714e+01,9.647649e+01
SUBJ-ID-154,MML-Aversive-AM-210509-151840,9.648521e+01,9.649062e+01
SUBJ-ID-154,MML-Aversive-AM-210509-151840,9.649152e+01,1.018893e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.029358e+02,1.085548e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.094597e+02,1.149981e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.152866e+02,1.158601e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.161015e+02,1.204042e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.216031e+02,1.216082e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.216406e+02,1.272303e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.281409e+02,1.335730e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.344819e+02,1.394799e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.395689e+02,1.396129e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.397924e+02,1.398037e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.400075e+02,1.469194e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.477842e+02,1.547685e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.548099e+02,1.548159e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.668697e+02,1.720793e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.726390e+02,1.762150e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.770076e+02,1.807792e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.814113e+02,1.834743e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.844608e+02,1.877885e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.878510e+02,1.897563e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.907397e+02,1.977089e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.982640e+02,1.982813e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,1.984435e+02,2.133175e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,2.139719e+02,2.194521e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,2.200487e+02,2.266653e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,2.273229e+02,2.318443e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,2.323840e+02,2.433350e+02
SUBJ-ID-154,MML-Aversive-AM-210509-151840,2.437934e+02,2.440914e+02
