Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210510-113653,4.742787e+01,4.748446e+01
SUBJ-ID-154,MML-Aversive-AM-210510-113653,4.770507e+01,5.187592e+01
SUBJ-ID-154,MML-Aversive-AM-210510-113653,5.201830e+01,8.255502e+01
SUBJ-ID-154,MML-Aversive-AM-210510-113653,8.350659e+01,8.352117e+01
SUBJ-ID-154,MML-Aversive-AM-210510-113653,8.352500e+01,8.887198e+01
SUBJ-ID-154,MML-Aversive-AM-210510-113653,8.961862e+01,9.151123e+01
SUBJ-ID-154,MML-Aversive-AM-210510-113653,9.151787e+01,9.152094e+01
SUBJ-ID-154,MML-Aversive-AM-210510-113653,9.398634e+01,1.008032e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.019204e+02,1.078689e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.088458e+02,1.145829e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.184647e+02,1.229994e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.316438e+02,1.343551e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.362143e+02,1.388615e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.393930e+02,1.411799e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.435621e+02,1.458855e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.480911e+02,1.513464e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.527350e+02,1.544755e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.566481e+02,1.598791e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.718917e+02,1.740549e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.753202e+02,1.793500e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.803432e+02,1.804171e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.804431e+02,1.826438e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.841703e+02,1.872475e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.885176e+02,1.921623e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.937119e+02,1.966718e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.968545e+02,1.969814e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.971899e+02,1.972172e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.975887e+02,1.976005e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.979126e+02,1.979402e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,1.979577e+02,2.024000e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.039511e+02,2.039646e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.039731e+02,2.082174e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.103971e+02,2.115618e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.187839e+02,2.188387e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.188498e+02,2.212709e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.225462e+02,2.241686e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.302674e+02,2.334220e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.344342e+02,2.388468e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.395591e+02,2.441479e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.459640e+02,2.465987e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.491990e+02,2.533787e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.555582e+02,2.608162e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.623410e+02,2.653212e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.742623e+02,2.795235e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.810756e+02,2.811219e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.811356e+02,2.865253e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.865462e+02,2.865546e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.885921e+02,2.931529e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,2.965002e+02,3.004634e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.021118e+02,3.040066e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.043292e+02,3.043458e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.048786e+02,3.092236e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.111421e+02,3.201933e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.202199e+02,3.202228e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.206195e+02,3.212682e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.236380e+02,3.288741e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.309490e+02,3.342577e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.352330e+02,3.375769e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.403744e+02,3.456444e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.516614e+02,3.516728e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.520216e+02,3.520473e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.520877e+02,3.563985e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.577770e+02,3.630452e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.648429e+02,3.652477e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.671012e+02,3.704968e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.735679e+02,3.736125e+02
SUBJ-ID-154,MML-Aversive-AM-210510-113653,3.737535e+02,3.791214e+02
