ITI_dur,RespWinDur,ShockDur,ShockFlag,Reminder,Stim_Duration,TrialType,RespLatency,AMdepth,AMrate,Highpass,Lowpass,dBSPL,sStim,Optostim,AirPuff,ResponseCode,TrialID,ComputerTimestamp_1,ComputerTimestamp_2,ComputerTimestamp_3,ComputerTimestamp_4,ComputerTimestamp_5,ComputerTimestamp_6,PumpRate,Nogo_lim,Nogo_min,Trial_onset,Trial_offset,Subj_id,Session_id,Hit,Miss,CR,FA
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,361781,0,0,36,1,2021,5,14,15,11,53.83,0.2,5,3,28.61785088,29.5678976,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,9880,0,0,36,2,2021,5,14,15,11,55.033,0.2,5,3,29.78174976,30.73179648,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,24308,0,0,36,3,2021,5,14,15,11,56.216,0.2,5,3,30.9851136,31.93516032,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,0.349999994039536,5,100,20000,45,37889,0,0,18,4,2021,5,14,15,11,57.328,0.2,5,3,32.16717824,33.11722496,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,53764,0,0,36,5,2021,5,14,15,11,58.628,0.2,5,3,33.41729792,34.36734464,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,67259,0,0,36,6,2021,5,14,15,11,59.734,0.2,5,3,34.57312768,35.5231744,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,81654,0,0,36,7,2021,5,14,15,12,0.913,0.2,5,3,35.68238592,36.63243264,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,95447,0,0,36,8,2021,5,14,15,12,2.044,0.2,5,3,36.8726016,37.82264832,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,0.25,5,100,20000,45,110018,0,0,18,9,2021,5,14,15,12,3.237,0.2,5,3,38.01274368,38.9627904,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,125641,0,0,36,10,2021,5,14,15,12,4.516,0.2,5,3,39.26286336,40.21291008,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,139462,0,0,36,11,2021,5,14,15,12,5.648,0.2,5,3,40.47888384,41.42893056,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,153946,0,0,36,12,2021,5,14,15,12,6.836,0.2,5,3,41.60110592,42.55115264,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,0.180000007152557,5,100,20000,45,167530,0,0,18,13,2021,5,14,15,12,7.948,0.2,5,3,42.7774976,43.72754432,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,183331,0,0,36,14,2021,5,14,15,12,9.243,0.2,5,3,44.02761728,44.977664,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,197820,0,0,36,15,2021,5,14,15,12,10.431,0.2,5,3,45.19727104,46.14731776,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,211407,0,0,36,16,2021,5,14,15,12,11.543,0.2,5,3,46.3854592,47.33550592,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,226175,0,0,36,17,2021,5,14,15,12,12.753,0.2,5,3,47.49355008,48.4435968,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,240808,0,0,36,18,2021,5,14,15,12,13.951,0.2,5,3,48.70125568,49.6513024,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,0,50.0466918945312,0.119999997317791,5,100,20000,45,255398,0,0,18,19,2021,5,14,15,12,15.147,0.2,5,3,49.9022848,50.85233152,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,270056,0,0,36,20,2021,5,14,15,12,16.348,0.2,5,3,51.09741568,52.0474624,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,283723,0,0,36,21,2021,5,14,15,12,17.467,0.2,5,3,52.29060096,53.24064768,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,298084,0,0,36,22,2021,5,14,15,12,18.643,0.2,5,3,53.43438848,54.3844352,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,312330,0,0,36,23,2021,5,14,15,12,19.812,0.2,5,3,54.58825216,55.53829888,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,0,50.0466918945312,0.0799999982118607,5,100,20000,45,326298,0,0,18,24,2021,5,14,15,12,20.955,0.2,5,3,55.76261632,56.71266304,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,341262,0,0,36,25,2021,5,14,15,12,22.18,0.2,5,3,56.96638976,57.91643648,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,355834,0,0,36,26,2021,5,14,15,12,23.375,0.2,5,3,58.15062528,59.100672,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,4153,0,0,36,27,2021,5,14,15,12,24.596,0.2,5,3,59.34266368,60.2927104,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,18583,0,0,36,28,2021,5,14,15,12,25.779,0.2,5,3,60.54791168,61.4979584,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,32221,0,0,36,29,2021,5,14,15,12,26.896,0.2,5,3,61.73227008,62.6823168,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,0.349999994039536,5,100,20000,45,46722,0,0,18,30,2021,5,14,15,12,28.084,0.2,5,3,62.83995136,63.78999808,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,61529,0,0,36,31,2021,5,14,15,12,29.296,0.2,5,3,64.09007104,65.04011776,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,75067,0,0,36,32,2021,5,14,15,12,30.406,0.2,5,3,65.24309504,66.19314176,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,89449,0,0,36,33,2021,5,14,15,12,31.584,0.2,5,3,66.3543808,67.30442752,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,103082,0,0,36,34,2021,5,14,15,12,32.7,0.2,5,3,67.52509952,68.47514624,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,0.25,5,100,20000,45,117819,0,0,18,35,2021,5,14,15,12,33.908,0.2,5,3,68.69755904,69.64760576,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,133583,0,0,36,36,2021,5,14,15,12,35.199,0.2,5,3,69.94767872,70.89772544,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,147177,0,0,36,37,2021,5,14,15,12,36.313,0.2,5,3,71.15536384,72.10541056,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,160624,0,0,36,38,2021,5,14,15,12,37.415,0.2,5,3,72.25868288,73.2087296,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,0,50.0466918945312,0.180000007152557,5,100,20000,45,175280,0,0,18,39,2021,5,14,15,12,38.616,0.2,5,3,73.39900928,74.349056,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,189895,0,0,36,40,2021,5,14,15,12,39.813,0.2,5,3,74.64912896,75.59917568,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,204300,0,0,36,41,2021,5,14,15,12,40.992,0.2,5,3,75.76231936,76.71236608,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,218438,0,0,36,42,2021,5,14,15,12,42.151,0.2,5,3,76.93682688,77.8868736,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,1,0,1000,1,50.0466918945312,0,5,100,20000,45,232843,0,0,36,43,2021,5,14,15,12,43.331,0.2,5,3,78.1032448,79.05329152,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,0,50.0466918945312,0.119999997317791,5,100,20000,45,247251,0,0,18,44,2021,5,14,15,12,44.511,0.2,5,3,79.31379712,80.26384384,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,261780,0,0,36,45,2021,5,14,15,12,45.702,0.2,5,3,80.46241792,81.41246464,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,275600,0,0,36,46,2021,5,14,15,12,46.833,0.2,5,3,81.648128,82.59817472,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,290029,0,0,36,47,2021,5,14,15,12,48.015,0.2,5,3,82.80367104,83.75371776,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,304614,0,0,36,48,2021,5,14,15,12,49.211,0.2,5,3,83.96621824,84.91626496,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,0,50.0466918945312,0.0799999982118607,5,100,20000,45,318345,0,0,18,49,2021,5,14,15,12,50.336,0.2,5,3,85.17015552,86.12020224,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,1,0,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,331751,0,0,36,50,2021,5,14,15,12,51.433,0.2,5,3,86.27924992,87.22929664,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,346414,0,0,36,51,2021,5,14,15,12,52.635,0.2,5,3,87.40397056,88.35401728,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,360931,0,0,36,52,2021,5,14,15,12,53.825,0.2,5,3,88.60512256,89.55516928,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
100,100,300,0,0,1000,1,50.0466918945312,0,5,100,20000,45,8963,0,0,36,53,2021,5,14,15,12,55.022,0.2,5,3,89.77524736,90.72529408,SUBJ-ID-154,MML-Passive-Post-210514-151118,0,0,1,0
