Subj_id,Session_id,Spout_onset,Spout_offset
SUBJ-ID-154,MML-Aversive-AM-210513-160438,6.758826e+01,6.765494e+01
SUBJ-ID-154,MML-Aversive-AM-210513-160438,6.775581e+01,1.053048e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.066078e+02,1.176932e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.186768e+02,1.254615e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.272225e+02,1.338033e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.347956e+02,1.348043e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.348311e+02,1.445115e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.454983e+02,1.455065e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.455111e+02,1.501525e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.501981e+02,1.501999e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.502161e+02,1.502901e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.574774e+02,1.627329e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.641688e+02,1.662276e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.675732e+02,1.705206e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.717781e+02,1.737920e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.748551e+02,1.779204e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.791938e+02,1.854697e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.856249e+02,1.858606e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.859710e+02,1.863394e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.863743e+02,1.863783e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.865851e+02,1.911991e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.913835e+02,1.914136e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.922711e+02,1.922763e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.924517e+02,1.978453e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,1.987632e+02,2.047007e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,2.056212e+02,2.056606e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,2.056794e+02,2.178613e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,2.180226e+02,2.181128e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,2.187934e+02,2.253161e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,2.253179e+02,2.253269e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,2.263058e+02,2.308680e+02
SUBJ-ID-154,MML-Aversive-AM-210513-160438,2.308766e+02,2.308791e+02
