Cluster,Best_channel,Shank,Cluster_quality,ISI_FPRate,ISI_ViolationRate,Fraction_missing,Presence_ratio
824,56,1,good,0.282972949358182,0.333385020933478,0.0614429050326331,0.88
948,22,2,good,0.0243877427667632,0.0149253731343284,0.0282847205484172,0.88
949,27,2,good,0.467714217263696,0.299529311082585,0.0505861348269769,0.88
976,30,2,good,0.149310378946977,0.160976023044989,0.0538277879619056,0.88
977,24,2,good,0.0482698563686578,0.0296956198960653,0.00217574773449366,0.83
1295,44,4,good,0.167135038164474,0.117218025527481,0.0211915719445013,0.87
1316,45,4,good,0.179491766127078,0.12147388311513,0.00650527473666916,0.87
1318,41,4,good,0.320005084887439,0.58729842723472,0.0532838510282823,0.88
